subgroup,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax,group
All Individuals,2065,P5,68.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.8800000000006,817.02,0.0,0.0,0.0,0.0,1921.9699999999993,1014.1700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Individuals
All Individuals,2065,P50,2573.7,0.0,0.0,64.80000000000001,0.0,6.5,0.0,0.0,0.0,0.0,-244.20000000000437,-893.4000000000015,0.0,0.0,-2630.199999999997,0.0,-223.5,-726.7000000000044,0.0,0.0,1418.9,0.0,-3000.7000000000007,0.0,0.0,0.0,0.0,All Individuals
All Individuals,2065,P75,3368.0,0.0,-93.0,-368.0,-1.0,12.0,0.0,0.0,0.0,-6.0,-484.0,-867.0,97.0,0.0,-4283.0,-51.0,-747.0,-1425.0,0.0,-4.0,3754.0,0.0,-4594.0,-3878.0,0.0,0.0,26.0,All Individuals
All Individuals,2065,P90,3374.0,-17.0,-288.0,-613.0,-4.0,46.0,0.0,0.0,0.0,-21.0,-1678.0,-1663.0,291.0,0.0,-5028.0,-229.0,-2015.0,-2013.0,-64.0,-5.0,3734.0,0.0,-3934.0,-7204.0,-221.0,0.0,-18.0,All Individuals
All Individuals,2065,P95,3608.0,-5.0,-456.0,-915.0,-7.0,32.0,-9.0,0.0,0.0,-21.0,-1373.0,-1974.0,449.0,0.0,-4662.0,-485.0,-2571.0,-2646.0,-71.0,-20.0,4238.0,0.0,-2744.0,-9139.0,-419.0,0.0,5.0,All Individuals
All Individuals,2065,P99,6028.0,0.0,-1438.0,110.0,-54.0,0.0,-31.0,0.0,0.0,-48.0,-2092.0,-4825.0,2454.0,0.0,-1356.0,-1556.0,-8183.0,-8042.0,-1824.0,0.0,4598.0,0.0,1163.0,-9956.0,-971.0,-1415.0,3.0,All Individuals
Bottom Quintile (Lifetime Earnings),2015,P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.75,-30.319999999999936,0.0,0.0,0.0,0.0,-17.920000000000073,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999992724,-14.399999999999636,0.0,0.0,0.0,0.0,-17.799999999999272,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-11.0,0.0,0.0,0.0,0.0,-11.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P90,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,0.0,0.0,-82.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P95,0.0,-65.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2015,P99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P10,0.35999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75,-97.72000000000003,0.0,0.0,0.0,0.0,75.30999999999995,-53.110000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P25,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.3000000000002,964.3999999999996,0.0,0.0,0.0,0.0,444.39999999999964,1093.0999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P5,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.450000000000273,0.0,0.0,0.0,0.0,0.0,2.1100000000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P50,26.899999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.39999999999964,492.10000000000036,0.0,0.0,1066.5999999999995,0.0,402.60000000000036,583.7000000000007,0.0,0.0,0.0,0.0,1524.5,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P75,12.0,0.0,-3.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,215.0,44.0,0.0,0.0,313.0,0.0,143.0,36.0,0.0,0.0,0.0,0.0,548.0,1137.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P90,-17.0,-23.0,-59.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,-82.0,48.0,0.0,-176.0,-41.0,227.0,-20.0,0.0,-2.0,68.0,0.0,-265.0,-35.0,-45.0,-2137.0,-7.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P95,88.0,-7.0,-96.0,-26.0,-1.0,9.0,69.0,0.0,0.0,0.0,-225.0,-338.0,86.0,0.0,-288.0,-85.0,-215.0,-231.0,-24.0,-6.0,30.0,0.0,-300.0,-246.0,-113.0,-355.0,-4.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2025,P99,0.0,-62.0,-63.0,-152.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-226.0,-584.0,174.0,0.0,-506.0,-171.0,1188.0,-607.0,146.0,0.0,0.0,0.0,-599.0,-255.0,-272.0,-213.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P10,5.069999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.560000000000002,14.150000000000091,0.0,0.0,0.0,0.0,-44.7199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P25,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.8000000000002,1176.0,0.0,0.0,0.0,0.0,933.6000000000004,1151.8999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P5,1.6299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2399999999997817,0.0,0.0,0.0,0.0,0.0,8.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P50,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.2000000000007,1011.3999999999996,0.0,0.0,763.3999999999996,0.0,669.1000000000004,1008.3000000000011,0.0,0.0,0.0,0.0,1496.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P75,88.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,204.0,-14.0,0.0,1516.0,381.0,0.0,162.0,-156.0,0.0,0.0,1.0,0.0,808.0,1206.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P90,53.0,-20.0,-25.0,-34.0,0.0,-14.0,0.0,0.0,0.0,0.0,20.0,-226.0,55.0,-2187.0,-634.0,15.0,-327.0,-273.0,0.0,0.0,159.0,0.0,-576.0,-359.0,-6.0,-554.0,-3.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P95,197.0,-49.0,-74.0,-151.0,-1.0,-12.0,91.0,0.0,0.0,0.0,-365.0,-830.0,105.0,0.0,-719.0,-48.0,-463.0,-551.0,0.0,0.0,97.0,0.0,-870.0,-1116.0,50.0,-1845.0,-15.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2035,P99,-468.0,0.0,-242.0,-254.0,-3.0,28.0,-2.0,0.0,0.0,0.0,-773.0,-509.0,233.0,0.0,-880.0,-111.0,154.0,-1452.0,0.0,0.0,106.0,0.0,-788.0,-1312.0,-306.0,-468.0,-45.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P10,7.069999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.18000000000006,0.0,0.0,0.0,0.0,0.0,76.79999999999973,129.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P25,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.8999999999996,1174.9000000000005,0.0,0.0,0.0,0.0,1372.5,1247.2000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P5,7.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33999999999969,0.0,0.0,0.0,0.0,0.0,133.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P50,154.80000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.2999999999993,1414.7000000000007,0.0,0.0,554.7000000000007,0.0,1054.199999999999,1425.0,0.0,0.0,0.0,0.0,1718.8999999999996,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P75,277.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,464.0,-41.0,0.0,1695.0,635.0,0.0,434.0,8.0,0.0,0.0,68.0,0.0,1074.0,765.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P90,229.0,-12.0,-65.0,-46.0,-1.0,26.0,0.0,0.0,0.0,0.0,-54.0,-365.0,53.0,0.0,-678.0,35.0,-129.0,-652.0,0.0,-1.0,434.0,0.0,-634.0,-652.0,96.0,0.0,-2.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P95,219.0,-11.0,-6.0,-113.0,-2.0,4.0,350.0,0.0,0.0,0.0,-257.0,-758.0,104.0,0.0,-801.0,-57.0,-577.0,-435.0,0.0,-3.0,456.0,0.0,-1079.0,-1521.0,-41.0,-3174.0,-6.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2045,P99,460.0,0.0,-261.0,-608.0,-4.0,31.0,0.0,0.0,0.0,-24.0,387.0,-972.0,259.0,0.0,-767.0,-225.0,-452.0,-274.0,0.0,0.0,86.0,0.0,-824.0,-2395.0,0.0,-715.0,-76.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P10,7.560000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.29999999999995,0.0,0.0,0.0,0.0,0.0,15.639999999999873,276.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P25,101.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.3,1424.5,0.0,0.0,0.0,0.0,2201.1000000000004,1474.0,0.0,0.0,0.0,0.0,-393.6,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P5,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.15999999999985,0.0,0.0,0.0,0.0,0.0,167.08999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P50,228.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1634.699999999999,0.0,0.0,612.0,0.0,1278.2999999999993,1656.0,0.0,0.0,0.0,0.0,1782.300000000001,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P75,426.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,700.0,345.0,0.0,1888.0,759.0,0.0,622.0,433.0,0.0,0.0,171.0,0.0,1208.0,384.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P90,339.0,0.0,-59.0,-80.0,1.0,-9.0,0.0,0.0,0.0,0.0,160.0,-142.0,67.0,0.0,-393.0,3.0,-42.0,171.0,-1.0,0.0,772.0,0.0,-434.0,-1066.0,-20.0,0.0,5.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P95,709.0,-20.0,-69.0,-161.0,3.0,-6.0,-2.0,0.0,0.0,0.0,522.0,-655.0,144.0,0.0,-507.0,-81.0,-20.0,-1163.0,-10.0,-6.0,857.0,0.0,-696.0,-1716.0,48.0,-3151.0,8.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2055,P99,2042.0,0.0,-284.0,-266.0,-4.0,181.0,15.0,0.0,0.0,-12.0,-36.0,-1486.0,270.0,0.0,936.0,-270.0,-1105.0,-719.0,0.0,0.0,1953.0,0.0,267.0,-3016.0,-414.0,-955.0,-3.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P10,8.439999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.23000000000002,35.23999999999978,0.0,0.0,0.0,0.0,85.2800000000002,455.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P25,126.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.7,2355.8,0.0,0.0,-974.8,0.0,2634.9000000000015,2465.5,0.0,0.0,0.0,0.0,-579.0999999999999,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P5,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.28999999999996,3.7299999999995634,0.0,0.0,0.0,0.0,58.950000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P50,298.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.2999999999993,1728.7999999999993,0.0,0.0,613.7000000000007,0.0,1252.5,1805.7000000000007,0.0,0.0,0.0,0.0,1671.2000000000007,0.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P75,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,521.0,0.0,0.0,869.0,0.0,903.0,461.0,0.0,0.0,314.0,0.0,1230.0,-334.0,0.0,0.0,0.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P90,780.0,0.0,-96.0,-107.0,-1.0,1.0,0.0,0.0,0.0,0.0,50.0,-612.0,64.0,0.0,-460.0,-57.0,-176.0,-903.0,0.0,2.0,1097.0,0.0,-394.0,-1245.0,-118.0,0.0,3.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P95,833.0,-10.0,-199.0,-289.0,-3.0,-52.0,-85.0,0.0,0.0,-11.0,-958.0,-1416.0,118.0,0.0,-389.0,-120.0,-698.0,-1844.0,4.0,0.0,1208.0,0.0,-588.0,-2200.0,-230.0,-1219.0,-4.0,Lifetime Earnings Quintile
Bottom Quintile (Lifetime Earnings),2065,P99,3159.0,0.0,-878.0,-607.0,-19.0,-535.0,-136.0,0.0,0.0,-30.0,190.0,-2373.0,223.0,0.0,824.0,-180.0,-2635.0,-3271.0,0.0,0.0,1282.0,0.0,-664.0,-3608.0,-1240.0,-1188.0,-32.0,Lifetime Earnings Quintile
Bottom Quintile (Per Capita Income),2015,P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.940000000000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.399999999999636,6.599999999999454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P50,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.200000000000728,-5.899999999999636,0.0,0.0,0.0,0.0,-5.100000000000364,-1.2999999999992724,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-26.0,-12.0,0.0,0.0,5.0,0.0,-29.0,20.0,0.0,0.0,0.0,0.0,-3.0,118.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P90,0.0,-38.0,-16.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-6.0,0.0,2.0,0.0,-21.0,-38.0,0.0,0.0,3.0,0.0,-6.0,54.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P95,0.0,55.0,-41.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,-10.0,-54.0,0.0,0.0,10.0,0.0,-29.0,-60.0,0.0,0.0,5.0,0.0,-26.0,67.0,-147.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2015,P99,0.0,-161.0,-29.0,-54.0,-1.0,0.0,-116.0,0.0,0.0,0.0,-56.0,0.0,-4.0,0.0,113.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,-37.0,0.0,-859.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P10,0.3399999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,-1.5499999999999545,0.0,0.0,0.0,0.0,29.26000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P25,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.1999999999998,858.5,0.0,0.0,0.0,0.0,529.6000000000004,817.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,0.0,0.0,0.0,0.0,0.0,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P50,4.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.90000000000146,680.8000000000002,0.0,0.0,1312.199999999999,0.0,499.2000000000007,753.5,0.0,0.0,0.0,0.0,1324.0999999999995,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P75,-25.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,128.0,78.0,0.0,0.0,143.0,0.0,129.0,52.0,0.0,0.0,0.0,0.0,444.0,887.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P90,-110.0,10.0,-137.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,2.0,0.0,-131.0,-25.0,-8.0,24.0,0.0,0.0,40.0,0.0,-155.0,-104.0,0.0,-2214.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P95,-238.0,-29.0,-74.0,0.0,-4.0,-41.0,0.0,0.0,0.0,0.0,-23.0,11.0,9.0,0.0,-163.0,-189.0,-31.0,15.0,0.0,-4.0,57.0,0.0,-107.0,-47.0,5.0,-406.0,1.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2025,P99,-805.0,47.0,-58.0,13.0,-1.0,-119.0,-206.0,0.0,0.0,0.0,-79.0,653.0,52.0,0.0,-236.0,-73.0,-40.0,539.0,-241.0,70.0,0.0,358.0,22.0,-105.0,-90.0,-214.0,-1.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P10,3.8000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.370000000000005,0.0,0.0,0.0,0.0,0.0,22.2199999999998,87.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P25,51.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.5,993.9999999999995,0.0,0.0,0.0,0.0,707.6000000000004,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.609999999999673,0.0,0.0,0.0,0.0,0.0,35.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P50,98.40000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.1000000000004,937.1999999999998,0.0,0.0,954.4000000000015,0.0,737.5,1023.6999999999989,0.0,0.0,0.0,0.0,1465.2000000000007,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P75,126.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,0.0,359.0,0.0,23.0,35.0,0.0,0.0,13.0,0.0,549.0,1011.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P90,-21.0,11.0,-71.0,0.0,0.0,-67.0,0.0,0.0,0.0,0.0,-212.0,-104.0,1.0,0.0,-508.0,0.0,-149.0,-180.0,0.0,10.0,204.0,0.0,-413.0,-32.0,0.0,-690.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P95,-126.0,-25.0,-419.0,0.0,-3.0,-212.0,0.0,0.0,0.0,0.0,-258.0,-199.0,10.0,0.0,-438.0,-477.0,-207.0,-140.0,75.0,39.0,179.0,0.0,-483.0,-679.0,195.0,-1573.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2035,P99,-821.0,-50.0,-826.0,448.0,-8.0,-703.0,-658.0,0.0,0.0,0.0,-321.0,2175.0,23.0,0.0,-383.0,-1955.0,-289.0,2126.0,0.0,0.0,348.0,1453.0,-421.0,-453.0,-872.0,-568.0,228.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P10,8.36999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.26999999999998,395.87000000000035,0.0,0.0,0.0,0.0,193.13999999999987,56.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P25,94.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.40000000000055,721.9000000000001,0.0,0.0,0.0,0.0,567.1000000000004,595.3000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P5,7.1299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9699999999998,0.0,0.0,0.0,0.0,0.0,149.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P50,198.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.699999999999,1256.1000000000004,0.0,0.0,572.5,0.0,1109.3999999999996,1332.7000000000007,0.0,0.0,0.0,0.0,1674.5,0.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P75,276.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,325.0,408.0,0.0,0.0,621.0,0.0,272.0,426.0,0.0,0.0,170.0,0.0,792.0,1903.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P90,57.0,26.0,75.0,0.0,0.0,-135.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,-431.0,0.0,3.0,-150.0,0.0,-9.0,586.0,0.0,-48.0,187.0,0.0,0.0,0.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P95,-201.0,-16.0,-225.0,0.0,1.0,-259.0,0.0,0.0,0.0,0.0,-130.0,79.0,25.0,0.0,-500.0,-257.0,-47.0,76.0,-51.0,0.0,586.0,0.0,-743.0,-223.0,438.0,-3050.0,4.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2045,P99,-126.0,200.0,-463.0,560.0,-3.0,-1438.0,-455.0,0.0,0.0,0.0,-147.0,1719.0,44.0,0.0,-601.0,-79.0,-218.0,1704.0,-31.0,-53.0,948.0,948.0,-599.0,-721.0,-373.0,-715.0,134.0,Per Capita Income Quintile
Bottom Quintile (Per Capita Income),2055,P10,9.469999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0500000000002,745.0200000000004,0.0,0.0,0.0,0.0,391.5300000000002,83.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Per Capita Income Quintile
